tipo_ruido,magnitud,dB,dW,norma_inf,sample,cumple_teorema,razon_dB_norma_inf
gaussiano,0.2,0.4572254971007549,1.8507635910550515,0.7679735544302377,99,True,0.595366200389507
gaussiano,0.5,1.412691943010481,4.642739911356223,2.753333947765268,99,True,0.5130841263033445
acotado,0.01,0.0238959987446536,0.0725652067513795,0.0345881151949373,99,True,0.6908731108930528
acotado,0.05,0.1400292838479224,0.4643086112944374,0.1406770321464598,99,True,0.9953954935737981
acotado,0.1,0.2861075082468867,0.7248697677284078,0.3073324267752451,99,True,0.9309382392510103
acotado,0.2,0.5086355204204394,1.5024906733658612,0.6499652082145446,99,True,0.7825580723276895
acotado,0.5,0.92288592068872,3.2352275400022656,1.5619926714187553,99,True,0.5908388288726504
gaussiano,0.01,0.0208441475010672,0.0651386647223938,0.0385176560733031,1547,True,0.5411582537992089
gaussiano,0.05,0.2404395092914457,0.7118045635161008,0.2834016394666725,1547,True,0.8484054987964208
gaussiano,0.1,0.4221436981359772,0.9403115846663124,0.5342544443812436,1547,True,0.790154770962908
gaussiano,0.2,1.0507373964879796,2.264670109656186,1.1118930206473825,1547,True,0.9449986437330131
gaussiano,0.5,1.8759122562670416,4.237164147682996,3.334801745388293,1547,True,0.562525870949074
acotado,0.01,0.0197973467858809,0.0455192196383213,0.0423318186581225,1547,True,0.4676705942111052
acotado,0.05,0.0940046273092609,0.2015200213425758,0.0963935382231819,1547,True,0.9752171052338601
acotado,0.1,0.1862585549443303,0.6057027710118525,0.2957726298505786,1547,True,0.6297356014260895
acotado,0.2,0.4316034822861816,1.2860029967903568,0.5473229622349942,1547,True,0.7885718525744436
acotado,0.5,1.0641612831888834,2.614628892970864,1.8846057885019656,1547,True,0.5646598825501663
gaussiano,0.01,0.0816851942892271,0.2067096131979588,0.0816851942892271,1311,True,1.0
gaussiano,0.05,0.261491523217864,0.6473482617293767,0.2631597733556505,1311,True,0.9936606947311362
gaussiano,0.1,0.5413143040929167,1.7726960148939097,0.5844813315406144,1311,True,0.9261447284656377
gaussiano,0.2,1.185607401607237,2.2047376797637237,1.311969944683696,1311,True,0.9036848796815053
gaussiano,0.5,1.3107147189435238,3.965728549219646,2.7894311462225367,1311,True,0.4698860270197029
acotado,0.01,0.0269458989822335,0.0799868565449195,0.0284158606971414,1311,True,0.9482696747927196
acotado,0.05,0.1216721698856067,0.4476586471108988,0.1701226917273386,1311,True,0.7152024732868371
acotado,0.1,0.2460775923586213,0.980220277378242,0.2664162047981693,1311,True,0.9236585009723562
acotado,0.2,0.520895527931228,1.5235952602556684,0.6125691745196542,1311,True,0.8503456419263798
acotado,0.5,1.0253931338358893,2.945284747265412,1.7087718680166797,1311,True,0.6000760856544486
